epoch,reward/trans_loss,reward/eval_cse_loss,reward/eval_trans_loss
0,100.0,0.62923735,0.62923735
24,0.36498457,0.36498457,1.0905778,0.490632,0.5999458,0.1686105728149414
25,0.3850283,0.3850283,1.0875821,0.48164463,0.60593754,0.1624438762664795,0.11926307,0.11926307,25,0.11926307
26,0.37020493,0.37020493,1.0918846,0.48286867,0.60901594,0.1697404384613037
27,0.36006194,0.36006194,1.0572479,0.47183827,0.5854096,0.1702125072479248
28,0.3454067,0.3454067,1.0495061,0.4715807,0.5779254,0.16905498504638672
29,0.35117653,0.35117653,1.0224192,0.46435946,0.5580598,0.16939592361450195
30,0.3442181,0.3442181,0.9810463,0.44815624,0.5328901,0.17067360877990723,0.10522194,0.10522194,30,0.10522194
31,0.32445857,0.32445857,1.0011635,0.4476028,0.55356073,0.1684401035308838
32,0.3294261,0.3294261,0.9803772,0.44908258,0.53129464,0.17615723609924316
33,0.3015818,0.3015818,0.9775007,0.44797054,0.5295301,0.18092679977416992
34,0.30591255,0.30591255,0.9539094,0.45588076,0.49802867,0.1635298728942871
35,0.30089352,0.30089352,0.9388878,0.45470968,0.4841781,0.16832447052001953,0.10617751,0.10617751
36,0.2765583,0.2765583,0.9154502,0.44444636,0.47100383,0.16675424575805664
37,0.28453007,0.28453007,0.9080224,0.43290982,0.47511256,0.16704726219177246
38,0.28565884,0.28565884,0.8907415,0.4273793,0.46336222,0.16834497451782227
39,0.27797675,0.27797675,0.8908969,0.4283044,0.46259248,0.16799521446228027
40,0.2796194,0.2796194,0.8710055,0.42512193,0.44588354,0.1682729721069336,0.09477805,0.09477805,40,0.09477805
41,0.2793679,0.2793679,0.8775326,0.41931665,0.45821592,0.16839289665222168
42,0.27326748,0.27326748,0.8603617,0.43947372,0.420888,0.16930913925170898
43,0.2794036,0.2794036,0.88175863,0.44577858,0.43598005,0.1683969497680664
44,0.2624164,0.2624164,0.8501345,0.43678263,0.41335186,0.16831445693969727
45,0.28482008,0.28482008,0.8322301,0.4353865,0.39684355,0.17363929748535156,0.09352523,0.09352523,45,0.09352523
46,0.262693,0.262693,0.83212966,0.4366388,0.39549085,0.1677718162536621
47,0.24772075,0.24772075,0.8213146,0.43330413,0.3880104,0.1677699089050293
48,0.264517,0.264517,0.7991829,0.42137113,0.3778118,0.1675567626953125
49,0.2560176,0.2560176,0.78424966,0.4220445,0.36220518,0.1674952507019043
50,0.24972686,0.24972686,0.76616967,0.4069656,0.35920402,0.16773128509521484,0.07801429,0.07801429,50,0.07801429
51,0.2602651,0.2602651,0.7570493,0.409364,0.34768528,0.16867733001708984
52,0.24427319,0.24427319,0.75482893,0.40848228,0.34634668,0.16951894760131836
53,0.24214792,0.24214792,0.7296437,0.40205193,0.32759175,0.16845011711120605
54,0.26612696,0.26612696,0.72313863,0.40114838,0.32199025,0.16899323463439941
55,0.24241702,0.24241702,0.7276518,0.39588064,0.33177114,0.16854619979858398,0.07741935,0.07741935
56,0.23446935,0.23446935,0.72507703,0.40147734,0.32359973,0.16867852210998535
57,0.2351222,0.2351222,0.7176043,0.3982277,0.3193766,0.16818976402282715
58,0.24372064,0.24372064,0.715542,0.40400073,0.3115413,0.16904020309448242
59,0.23069096,0.23069096,0.6968589,0.38785005,0.3090088,0.16773033142089844
60,0.24649256,0.24649256,0.6904129,0.39252034,0.2978925,0.165419340133667,0.07401798,0.07401798,60,0.07401798
61,0.22747989,0.22747989,0.68059945,0.38438413,0.29621533,0.16719388961791992
62,0.22892381,0.22892381,0.6537106,0.37739497,0.27631566,0.16854572296142578
63,0.23420031,0.23420031,0.65491605,0.37821007,0.276706,0.16778278350830078
64,0.23555736,0.23555736,0.6643038,0.38540798,0.27889577,0.16747117042541504
65,0.2226606,0.2226606,0.6748104,0.39643425,0.27837613,0.1672983169555664,0.08333921,0.08333921
66,0.23526488,0.23526488,0.6590465,0.391065,0.26798147,0.16730070114135742
67,0.23191541,0.23191541,0.649161,0.38345814,0.2657028,0.16744470596313477
68,0.24148853,0.24148853,0.63258314,0.37446025,0.25812286,0.1689131259918213
69,0.22602043,0.22602043,0.63313675,0.37353754,0.2595992,0.1695401668548584
70,0.24308491,0.24308491,0.62088776,0.36397636,0.2569114,0.16925430297851562,0.07393302,0.07393302
71,0.2332948,0.2332948,0.6199992,0.35759723,0.26240194,0.16810202598571777
72,0.2655575,0.2655575,0.60141146,0.3544443,0.24696715,0.1683340072631836
73,0.23294452,0.23294452,0.6039866,0.35255882,0.2514278,0.16765332221984863
74,0.22252385,0.22252385,0.6105252,0.3628577,0.24766749,0.16823863983154297
75,0.24285057,0.24285057,0.6038723,0.36938924,0.23448306,0.16740894317626953,0.09394003,0.09394003
76,0.2423589,0.2423589,0.5989903,0.365785,0.23320529,0.16333961486816406
77,0.2407461,0.2407461,0.587242,0.35806626,0.22917576,0.161285400390625
78,0.2471578,0.2471578,0.5742079,0.3502951,0.22391284,0.16696429252624512
79,0.24413438,0.24413438,0.5673964,0.34553126,0.22186518,0.1606464385986328
80,0.24106006,0.24106006,0.56514376,0.3530315,0.21211226,0.16140365600585938,0.078794695,0.078794695
81,0.22989377,0.22989377,0.58943754,0.35512844,0.23430909,0.16804051399230957
82,0.25188383,0.25188383,0.55762947,0.34888726,0.20874223,0.16809868812561035
83,0.24377578,0.24377578,0.5774149,0.3618527,0.21556215,0.16698145866394043
84,0.22318496,0.22318496,0.56428707,0.35428202,0.21000504,0.1683192253112793
85,0.22537467,0.22537467,0.5490953,0.34027407,0.20882118,0.16759848594665527,0.076040566,0.076040566
86,0.2399354,0.2399354,0.5502027,0.34596878,0.20423396,0.16912078857421875
87,0.23346442,0.23346442,0.54764533,0.34242314,0.2052222,0.1682424545288086
88,0.22187226,0.22187226,0.53761303,0.33686885,0.20074421,0.16849517822265625
89,0.22790527,0.22790527,0.5220731,0.3311832,0.19088991,0.1685798168182373
90,0.22822136,0.22822136,0.52599037,0.33491167,0.1910787,0.1683032512664795,0.07624403,0.07624403
91,0.235536,0.235536,0.5262429,0.33550453,0.19073837,0.16808629035949707
92,0.22978866,0.22978866,0.51854336,0.33626106,0.18228228,0.16792750358581543
93,0.22082092,0.22082092,0.51515436,0.33303016,0.18212421,0.16345477104187012
94,0.22346926,0.22346926,0.5116904,0.33212593,0.17956446,0.16862273216247559
95,0.21701112,0.21701112,0.51635706,0.3334888,0.18286824,0.17509818077087402,0.07323424,0.07323424
96,0.22054455,0.22054455,0.50384414,0.32920426,0.17463985,0.16884875297546387
97,0.23249218,0.23249218,0.49519074,0.32705823,0.16813253,0.16933584213256836
98,0.21821196,0.21821196,0.49646145,0.33110857,0.1653529,0.16592741012573242
99,0.21440233,0.21440233,0.4949818,0.32512543,0.16985637,0.16958212852478027
100,0.23630363,0.23630363,0.49254715,0.3239526,0.16859457,0.16841578483581543,0.07332343,0.07332343
101,0.21745174,0.21745174,0.4802692,0.31696364,0.16330557,0.16783881187438965
102,0.22596648,0.22596648,0.47034407,0.31495246,0.15539162,0.1674659252166748
103,0.23039085,0.23039085,0.46965924,0.3106132,0.15904605,0.16328954696655273
104,0.2168091,0.2168091,0.4700553,0.30795678,0.16209853,0.16313552856445312
105,0.21580376,0.21580376,0.46186173,0.30450848,0.15735325,0.16766834259033203,0.07967091,0.07967091
106,0.2224758,0.2224758,0.46983743,0.31242493,0.15741248,0.1682755947113037
107,0.21343024,0.21343024,0.4548868,0.29852784,0.15635897,0.16434788703918457
108,0.23401336,0.23401336,0.43917036,0.29221708,0.14695327,0.16875934600830078
109,0.22780837,0.22780837,0.4485447,0.3007431,0.14780161,0.17004895210266113
110,0.2301632,0.2301632,0.4420569,0.29440302,0.14765388,0.16379570960998535,0.0757411,0.0757411
111,0.23230843,0.23230843,0.43835825,0.29779017,0.14056806,0.16881132125854492
112,0.2244868,0.2244868,0.43652096,0.29742852,0.13909245,0.16893696784973145
113,0.22513093,0.22513093,0.44186664,0.30383968,0.13802697,0.17680621147155762
114,0.22330353,0.22330353,0.44922692,0.31014055,0.13908637,0.18074584007263184
115,0.21877605,0.21877605,0.43819135,0.29646713,0.14172423,0.16788315773010254,0.07343013,0.07343013
116,0.2169862,0.2169862,0.43602836,0.29548255,0.1405458,0.16837525367736816
117,0.22695637,0.22695637,0.4306296,0.29305533,0.1375743,0.1695859432220459
118,0.21211286,0.21211286,0.42368615,0.2874231,0.13626303,0.16603565216064453
119,0.22602183,0.22602183,0.41282344,0.2804208,0.13240263,0.17009806632995605
120,0.22636144,0.22636144,0.40733737,0.278045,0.12929235,0.16811203956604004,0.0716862,0.0716862,120,0.0716862
121,0.22480285,0.22480285,0.4171299,0.28583562,0.13129428,0.16924023628234863
122,0.22415537,0.22415537,0.41710955,0.28526473,0.1318448,0.17069125175476074
123,0.21282846,0.21282846,0.41032678,0.28239742,0.12792937,0.17070221900939941
124,0.21926464,0.21926464,0.41421148,0.2801977,0.13401377,0.17036128044128418
125,0.22202076,0.22202076,0.41007078,0.28221676,0.12785403,0.17029190063476562,0.0807485,0.0807485
126,0.2190476,0.2190476,0.40851885,0.27816862,0.13035025,0.17095589637756348
127,0.22185007,0.22185007,0.39951587,0.27330315,0.12621273,0.16483187675476074
128,0.22109921,0.22109921,0.4038331,0.27615702,0.12767607,0.16958880424499512
129,0.22221944,0.22221944,0.40325916,0.28255197,0.1207072,0.1662302017211914
130,0.21903557,0.21903557,0.39910042,0.27754444,0.12155597,0.17030763626098633,0.0728386,0.0728386
131,0.21313289,0.21313289,0.39104396,0.27189267,0.11915131,0.1642920970916748
132,0.21988688,0.21988688,0.3968209,0.27256823,0.124252684,0.1643216609954834
133,0.21863757,0.21863757,0.38564074,0.26661292,0.11902784,0.16999292373657227
134,0.21465945,0.21465945,0.3830698,0.26894018,0.11412962,0.17145681381225586
135,0.21957809,0.21957809,0.39020777,0.27274805,0.1174597,0.1703934669494629,0.07369488,0.07369488
136,0.22914645,0.22914645,0.38830563,0.2706717,0.117633946,0.16587567329406738
137,0.22038428,0.22038428,0.38266373,0.270983,0.1116807,0.1699230670928955
138,0.2198921,0.2198921,0.3830281,0.2687317,0.11429638,0.16424036026000977
139,0.21477509,0.21477509,0.3775934,0.26579335,0.111800045,0.16986560821533203
140,0.22089294,0.22089294,0.37024283,0.261794,0.10844882,0.18065381050109863,0.07230684,0.07230684
141,0.22081415,0.22081415,0.36586678,0.25763986,0.10822694,0.17172861099243164
142,0.21586983,0.21586983,0.3569789,0.25260398,0.10437492,0.17084622383117676
143,0.21516871,0.21516871,0.35862988,0.2547113,0.10391857,0.170180082321167
144,0.21091758,0.21091758,0.35655254,0.24973756,0.10681498,0.17153072357177734
145,0.21872249,0.21872249,0.35752046,0.25353113,0.10398932,0.17151832580566406,0.07438295,0.07438295
146,0.2061938,0.2061938,0.36387825,0.25878772,0.105090536,0.17702150344848633
147,0.2105168,0.2105168,0.3617427,0.26088303,0.100859664,0.16954445838928223
148,0.21943243,0.21943243,0.36301535,0.25790557,0.105109766,0.1704559326171875
149,0.21676299,0.21676299,0.35128623,0.25137416,0.09991208,0.16527056694030762
150,0.21021771,0.21021771,0.34681207,0.24957885,0.09723322,0.1707446575164795,0.07247924,0.07247924
151,0.22284219,0.22284219,0.34713382,0.25170496,0.09542884,0.1706228256225586
152,0.21188143,0.21188143,0.33882725,0.24408516,0.09474209,0.16971969604492188
153,0.21300973,0.21300973,0.33399552,0.24101125,0.09298427,0.16971135139465332
154,0.21418571,0.21418571,0.33785826,0.24361666,0.09424161,0.17012548446655273
155,0.21713127,0.21713127,0.33838627,0.24551262,0.09287364,0.17099618911743164,0.07471128,0.07471128
156,0.21191116,0.21191116,0.34207305,0.25024322,0.09182983,0.17092299461364746
157,0.21472694,0.21472694,0.3348933,0.24484989,0.09004338,0.1714944839477539
158,0.21554792,0.21554792,0.33296221,0.24005646,0.092905745,0.17191219329833984
159,0.21868865,0.21868865,0.3207708,0.23136447,0.089406334,0.17233538627624512
160,0.21391739,0.21391739,0.31882903,0.228852,0.08997703,0.17066264152526855,0.07193622,0.07193622
161,0.21357639,0.21357639,0.31009936,0.22395101,0.086148344,0.1697680950164795
162,0.2142121,0.2142121,0.31543097,0.22998223,0.08544874,0.16880106925964355
163,0.21385863,0.21385863,0.31627572,0.23015761,0.086118095,0.16917181015014648
164,0.21753365,0.21753365,0.3143574,0.22827202,0.08608537,0.16889381408691406
165,0.20914298,0.20914298,0.31518167,0.2305939,0.08458777,0.16996288299560547,0.0721938,0.0721938
166,0.21055122,0.21055122,0.3139462,0.23120292,0.08274327,0.1696772575378418
167,0.21890408,0.21890408,0.31864086,0.23585929,0.08278157,0.1676771640777588
168,0.20908724,0.20908724,0.3222038,0.23980118,0.082402594,0.1757979393005371
169,0.21448487,0.21448487,0.31962904,0.23553498,0.08409406,0.18041181564331055
170,0.21674328,0.21674328,0.31677848,0.23215005,0.08462843,0.16923952102661133,0.073006436,0.073006436
171,0.2118942,0.2118942,0.31285495,0.23038152,0.08247342,0.16488218307495117
172,0.2108728,0.2108728,0.31272557,0.23173566,0.08098991,0.17159414291381836
173,0.21870828,0.21870828,0.30821759,0.2271664,0.081051186,0.16898441314697266
174,0.20695613,0.20695613,0.30256477,0.22461288,0.07795189,0.1702592372894287
175,0.2096333,0.2096333,0.29699332,0.22162189,0.075371444,0.1717526912689209,0.071878396,0.071878396
176,0.21038601,0.21038601,0.29436,0.22075476,0.07360526,0.17125272750854492
177,0.22227806,0.22227806,0.2917035,0.21627602,0.07542747,0.16962409019470215
178,0.21447621,0.21447621,0.2920464,0.21753079,0.07451561,0.17087388038635254
179,0.21193838,0.21193838,0.27363867,0.20190005,0.07173861,0.16622662544250488
180,0.2094588,0.2094588,0.28679818,0.21437249,0.07242569,0.17067575454711914,0.07043631,0.07043631,180,0.07043631
181,0.21269175,0.21269175,0.28717858,0.21310759,0.074070975,0.17214035987854004
182,0.21259853,0.21259853,0.28341478,0.21307455,0.07034022,0.17391681671142578
183,0.2092355,0.2092355,0.2871652,0.2152712,0.07189398,0.16710686683654785
184,0.20704539,0.20704539,0.2802609,0.20946087,0.07080003,0.17057514190673828
185,0.2084259,0.2084259,0.2837368,0.21149059,0.0722462,0.17119717597961426,0.07385044,0.07385044
186,0.21185316,0.21185316,0.27931535,0.20964915,0.0696662,0.17072463035583496
187,0.21461318,0.21461318,0.2818696,0.21092111,0.070948474,0.1654665470123291
188,0.21268642,0.21268642,0.27624843,0.20680322,0.0694452,0.1710672378540039
189,0.20688263,0.20688263,0.28465176,0.2149358,0.06971598,0.1655254364013672
190,0.2140554,0.2140554,0.2696319,0.20053843,0.069093466,0.17104649543762207,0.07296804,0.07296804
191,0.20919216,0.20919216,0.26916647,0.20197047,0.067196,0.16737723350524902
192,0.21389572,0.21389572,0.2658251,0.20070362,0.06512147,0.1704423427581787
193,0.20765117,0.20765117,0.26481324,0.19669574,0.06811751,0.17064189910888672
194,0.22124974,0.22124974,0.2653094,0.20127925,0.06403014,0.17089223861694336
195,0.21143474,0.21143474,0.26548228,0.20058124,0.06490105,0.17103910446166992,0.07099444,0.07099444
196,0.21084136,0.21084136,0.26637208,0.2007197,0.06565237,0.17806458473205566
197,0.20893481,0.20893481,0.26477838,0.20026332,0.06451506,0.17272281646728516
198,0.20813301,0.20813301,0.26626962,0.20342405,0.06284558,0.17191481590270996
199,0.2113684,0.2113684,0.2618361,0.19852138,0.063314736,0.17136144638061523
200,0.21183985,0.21183985,0.25706625,0.19592288,0.061143383,0.17207980155944824,0.071172126,0.071172126
201,0.2133507,0.2133507,0.25347224,0.19363432,0.059837926,0.17244315147399902
202,0.21200174,0.21200174,0.25249875,0.19232944,0.060169317,0.17097258567810059
203,0.21608573,0.21608573,0.25709763,0.19583683,0.0612608,0.17161846160888672
204,0.21808213,0.21808213,0.25627413,0.1969841,0.059290044,0.17086029052734375
205,0.21392757,0.21392757,0.25809637,0.19617285,0.061923526,0.17046904563903809,0.072105356,0.072105356
206,0.21065116,0.21065116,0.25787884,0.19687852,0.06100032,0.17122578620910645
207,0.21977623,0.21977623,0.2480268,0.18876654,0.059260264,0.17077088356018066
208,0.2176759,0.2176759,0.2473763,0.18944223,0.05793407,0.17045307159423828
209,0.2121362,0.2121362,0.24818799,0.18850404,0.05968395,0.17064595222473145
210,0.21011756,0.21011756,0.25595647,0.19393271,0.06202377,0.17135858535766602,0.073049374,0.073049374
211,0.21175441,0.21175441,0.25482306,0.1925609,0.06226215,0.17143011093139648
212,0.21210918,0.21210918,0.24964271,0.19013958,0.05950314,0.16993236541748047
213,0.21123984,0.21123984,0.24768598,0.18889652,0.05878946,0.1705455780029297
214,0.20961273,0.20961273,0.24316092,0.18686135,0.056299567,0.17040610313415527
215,0.20935884,0.20935884,0.24040514,0.18445098,0.055954162,0.17031478881835938,0.07144992,0.07144992
216,0.20564948,0.20564948,0.24188438,0.18507814,0.056806233,0.17074894905090332
217,0.20627032,0.20627032,0.24332535,0.18667994,0.056645416,0.17076754570007324
218,0.21328793,0.21328793,0.24230568,0.18594347,0.05636221,0.17118144035339355
219,0.21175496,0.21175496,0.24800308,0.18848768,0.059515398,0.18168330192565918
220,0.20945285,0.20945285,0.23731117,0.18445729,0.05285388,0.1837294101715088,0.07137074,0.07137074
221,0.21477018,0.21477018,0.24247023,0.18694608,0.05552416,0.1705646514892578
222,0.21255983,0.21255983,0.23205045,0.17846462,0.053585827,0.17084932327270508
223,0.21602991,0.21602991,0.23969835,0.18582727,0.05387108,0.17202973365783691
224,0.2147207,0.2147207,0.23342352,0.18030775,0.053115766,0.17199373245239258
225,0.21222858,0.21222858,0.24024937,0.18576112,0.054488238,0.17123174667358398,0.073441796,0.073441796
226,0.21216606,0.21216606,0.2463435,0.1924556,0.05388789,0.1712493896484375
227,0.21290605,0.21290605,0.24273574,0.18748888,0.055246852,0.1706676483154297
228,0.21248013,0.21248013,0.23659906,0.18377557,0.05282349,0.1703476905822754
229,0.21356818,0.21356818,0.23176706,0.18080147,0.050965592,0.1709136962890625
230,0.20910056,0.20910056,0.23115543,0.1811694,0.049986012,0.17098069190979004,0.07301255,0.07301255
231,0.20979053,0.20979053,0.22330907,0.17425594,0.04905313,0.1719837188720703
232,0.21488138,0.21488138,0.22112082,0.17050603,0.05061479,0.17159152030944824
233,0.21567962,0.21567962,0.22480051,0.17557847,0.049222037,0.17193984985351562
234,0.20907722,0.20907722,0.23250973,0.17883556,0.053674184,0.17333745956420898
235,0.21000507,0.21000507,0.22688845,0.17655781,0.050330635,0.17267751693725586,0.07059086,0.07059086
236,0.21205926,0.21205926,0.22356714,0.17301111,0.050556038,0.17236733436584473
237,0.21417713,0.21417713,0.2247079,0.17438821,0.050319683,0.17200922966003418
238,0.21053071,0.21053071,0.21909754,0.17043224,0.048665296,0.17326045036315918
239,0.21150489,0.21150489,0.22458062,0.17424147,0.050339147,0.16997218132019043
240,0.21222587,0.21222587,0.21504664,0.16707218,0.04797446,0.1691875457763672,0.070989296,0.070989296
241,0.21037205,0.21037205,0.22097656,0.17213418,0.048842378,0.16983819007873535
242,0.20935333,0.20935333,0.21816121,0.17022604,0.04793517,0.1695089340209961
243,0.20425302,0.20425302,0.21929243,0.17097977,0.04831266,0.1697239875793457
244,0.20537494,0.20537494,0.21702722,0.16842431,0.0486029,0.16924428939819336
245,0.21014778,0.21014778,0.21733525,0.17111409,0.046221163,0.1690504550933838,0.07137185,0.07137185
246,0.20608243,0.20608243,0.21638604,0.16758308,0.04880296,0.16910076141357422
247,0.21098411,0.21098411,0.21864939,0.17182505,0.046824344,0.17595434188842773
248,0.2140692,0.2140692,0.21159336,0.16515888,0.046434477,0.16923975944519043
249,0.21463759,0.21463759,0.21598983,0.16960602,0.046383806,0.1695420742034912
250,0.20870401,0.20870401,0.21627027,0.16859725,0.047673024,0.1783592700958252,0.07389563,0.07389563
251,0.21268752,0.21268752,0.21027589,0.16467752,0.045598365,0.1831035614013672
252,0.20971595,0.20971595,0.21721666,0.17151226,0.0457044,0.16942501068115234
253,0.20748931,0.20748931,0.21300468,0.16696756,0.04603713,0.17291641235351562
254,0.20851834,0.20851834,0.20806247,0.16291776,0.045144714,0.16891813278198242
255,0.22046821,0.22046821,0.21473975,0.16908559,0.045654166,0.1693403720855713,0.07416894,0.07416894
256,0.21158272,0.21158272,0.20949546,0.16382302,0.04567244,0.16487693786621094
257,0.21029647,0.21029647,0.209167,0.164618,0.044548996,0.16910076141357422
258,0.20908168,0.20908168,0.20408931,0.15896755,0.045121767,0.17003917694091797
259,0.21480964,0.21480964,0.20462999,0.15982881,0.04480118,0.169569730758667
260,0.215884,0.215884,0.20619603,0.16340676,0.042789266,0.16562676429748535,0.072917126,0.072917126
261,0.20862693,0.20862693,0.19748439,0.15429287,0.043191522,0.17826223373413086
262,0.20997784,0.20997784,0.2019059,0.1580874,0.0438185,0.1819150447845459
263,0.21115524,0.21115524,0.20261073,0.16042574,0.042184994,0.1653916835784912
264,0.20622738,0.20622738,0.20751065,0.16426143,0.043249212,0.16965389251708984
265,0.20684768,0.20684768,0.2043163,0.16137622,0.042940076,0.1641390323638916,0.071825385,0.071825385
266,0.20754619,0.20754619,0.2008263,0.15927203,0.041554276,0.17072439193725586
267,0.20759647,0.20759647,0.195343,0.15316029,0.042182714,0.17061400413513184
268,0.20929766,0.20929766,0.20042273,0.15786308,0.042559646,0.16998839378356934
269,0.20867042,0.20867042,0.1956431,0.15419856,0.041444536,0.16638517379760742
270,0.20986724,0.20986724,0.19166653,0.15083787,0.040828656,0.16281747817993164,0.07146498,0.07146498
271,0.20497982,0.20497982,0.19780135,0.15641795,0.041383404,0.17127275466918945
272,0.20730396,0.20730396,0.19317316,0.15363431,0.039538845,0.17119693756103516
273,0.20938915,0.20938915,0.19006445,0.14946079,0.04060365,0.16575193405151367
274,0.20387623,0.20387623,0.19947633,0.1588003,0.040676024,0.17047572135925293
275,0.20280963,0.20280963,0.19014928,0.1510506,0.039098676,0.16882705688476562,0.07118305,0.07118305
276,0.20751137,0.20751137,0.19526167,0.15364024,0.041621435,0.17070245742797852
277,0.21219015,0.21219015,0.19595286,0.15495743,0.04099543,0.17082977294921875
278,0.20789658,0.20789658,0.19582081,0.15495189,0.040868916,0.16985273361206055
279,0.20471439,0.20471439,0.18962862,0.15005073,0.039577886,0.17019295692443848
280,0.20678078,0.20678078,0.19862965,0.15807033,0.04055932,0.16594386100769043,0.07297281,0.07297281
281,0.20431763,0.20431763,0.18998994,0.15132287,0.03866707,0.17070627212524414
282,0.20550764,0.20550764,0.20013739,0.16010563,0.040031757,0.16644787788391113
283,0.20629743,0.20629743,0.19074696,0.15229979,0.03844718,0.1719045639038086
284,0.20562771,0.20562771,0.1861155,0.14937243,0.03674308,0.1722562313079834
285,0.20214708,0.20214708,0.18869466,0.14998485,0.0387098,0.17246508598327637,0.07074767,0.07074767
286,0.2060184,0.2060184,0.19801857,0.15819028,0.03982829,0.17222023010253906
287,0.20418255,0.20418255,0.1840033,0.14689068,0.0371126,0.17261958122253418
288,0.20455045,0.20455045,0.18357952,0.14670718,0.03687234,0.17202997207641602
289,0.20345178,0.20345178,0.18381742,0.14654303,0.037274398,0.17227673530578613
290,0.2046614,0.2046614,0.18207103,0.14405698,0.03801406,0.17244291305541992,0.07142192,0.07142192
291,0.20633847,0.20633847,0.18591845,0.14920768,0.03671076,0.1729903221130371
292,0.20651531,0.20651531,0.18774,0.15068458,0.037055425,0.17417669296264648
293,0.20456092,0.20456092,0.1818925,0.14627631,0.035616193,0.1731252670288086
294,0.20462467,0.20462467,0.18272251,0.14513908,0.037583433,0.17234182357788086
295,0.2015398,0.2015398,0.18878298,0.15170072,0.03708226,0.17294645309448242,0.0715773,0.0715773
296,0.20555176,0.20555176,0.18320103,0.14682744,0.03637359,0.17240476608276367
297,0.20397939,0.20397939,0.18437472,0.1480674,0.036307316,0.17861318588256836
298,0.20382667,0.20382667,0.17709519,0.14217371,0.034921486,0.17184758186340332
299,0.20821075,0.20821075,0.1834624,0.1472684,0.036193997,0.17365312576293945
300,0.20669644,0.20669644,0.18254757,0.14630075,0.036246818,0.1730656623840332,0.07039835,0.07039835
301,0.20473155,0.20473155,0.1843229,0.14773726,0.03658562,0.17301106452941895
302,0.20473884,0.20473884,0.18166651,0.14609288,0.035573628,0.17210912704467773
303,0.2065298,0.2065298,0.18090667,0.14673951,0.03416716,0.17107033729553223
304,0.21138506,0.21138506,0.16398801,0.13049638,0.033491626,0.17208051681518555
305,0.20861697,0.20861697,0.17497942,0.14073479,0.034244623,0.17219305038452148,0.070785925,0.070785925
306,0.20525022,0.20525022,0.1780825,0.14300686,0.03507564,0.17250514030456543
307,0.20233639,0.20233639,0.17513877,0.14035422,0.034784563,0.17228460311889648
308,0.20538497,0.20538497,0.1818165,0.14722998,0.034586515,0.17210149765014648
309,0.20781894,0.20781894,0.17214534,0.1392275,0.032917846,0.17225241661071777
310,0.20792533,0.20792533,0.18193468,0.14826186,0.033672832,0.17186284065246582,0.072957724,0.072957724
311,0.20987575,0.20987575,0.18039587,0.14549778,0.034898095,0.17140412330627441
312,0.20900814,0.20900814,0.18185869,0.14683923,0.03501946,0.17171120643615723
313,0.20493823,0.20493823,0.17895989,0.14446473,0.03449516,0.1720273494720459
314,0.20388882,0.20388882,0.17418124,0.14143375,0.032747496,0.17183327674865723
315,0.2018776,0.2018776,0.16734336,0.13420986,0.033133503,0.17218613624572754,0.071017936,0.071017936
316,0.21228321,0.21228321,0.16913047,0.13716035,0.031970132,0.1731855869293213
317,0.20655578,0.20655578,0.16877618,0.13674456,0.03203162,0.17255067825317383
318,0.20678902,0.20678902,0.16676815,0.13545576,0.031312387,0.17090249061584473
319,0.20368044,0.20368044,0.16834368,0.13628441,0.032059267,0.1720881462097168
